country,openalex_id,clean_root_name,clean_parent_name,clean_child_name
United States of America,143302722,university of kentucky,university of kentucky,department of molecular and cellular biochemistry
United States of America,143302722,university of kentucky,university of kentucky,department of neurology
United States of America,143302722,university of kentucky,university of kentucky,department of neurosurgery
United States of America,143302722,university of kentucky,university of kentucky,department of orthopaedic surgery and sports medicine
United States of America,143302722,university of kentucky,university of kentucky,department of pediatrics
United States of America,143302722,university of kentucky,university of kentucky,department of philosophy
United States of America,143302722,university of kentucky,university of kentucky,department of physical medicine and rehabilitation
United States of America,143302722,university of kentucky,university of kentucky,department of physiology
United States of America,143302722,university of kentucky,university of kentucky,department of plant and soil sciences
United States of America,143302722,university of kentucky,university of kentucky,department of plant pathology
United States of America,143302722,university of kentucky,university of kentucky,department of political science
United States of America,143302722,university of kentucky,university of kentucky,department of psychiatry
United States of America,143302722,university of kentucky,university of kentucky,department of psychology
United States of America,143302722,university of kentucky,university of kentucky,department of radiation medicine
United States of America,143302722,university of kentucky,university of kentucky,department of radiology
United States of America,143302722,university of kentucky,university of kentucky,department of sociology
United States of America,143302722,university of kentucky,university of kentucky,department of statistics
United States of America,143302722,university of kentucky,university of kentucky,department of surgery
United States of America,143302722,university of kentucky,university of kentucky,school of human environmental sciences
United States of America,143302722,university of kentucky,university of kentucky,school of journalism and telecommunications
United States of America,143302722,university of kentucky,university of kentucky,school of library and information science
United States of America,143302722,university of kentucky,university of kentucky,school of music
United States of America,143302722,university of kentucky,university of kentucky,college of public health
United States of America,911846574,hamline university,hamline university,department of political science
United States of America,88694374,marshall university,marshall university,college of health professions
United States of America,88694374,marshall university,marshall university,college of science
United States of America,88694374,marshall university,marshall university,department of biological sciences
United States of America,88694374,marshall university,marshall university,department of psychiatry and behavioral medicine
United States of America,126350171,fairfield university,fairfield university,college of arts and sciences
United States of America,126350171,fairfield university,fairfield university,department of sociology and anthropology
United States of America,203172682,northern arizona university,northern arizona university,college of education
United States of America,203172682,northern arizona university,northern arizona university,college of engineering forestry and natural sciences
United States of America,203172682,northern arizona university,northern arizona university,college of health and human services
United States of America,203172682,northern arizona university,northern arizona university,college of social and behavioral sciences
United States of America,203172682,northern arizona university,northern arizona university,department of biological sciences
United States of America,203172682,northern arizona university,northern arizona university,department of educational psychology
United States of America,203172682,northern arizona university,northern arizona university,school of communication
United States of America,203172682,northern arizona university,northern arizona university,school of forestry
United States of America,191149221,ferris state university,ferris state university,college of arts and sciences
United States of America,191149221,ferris state university,ferris state university,college of optometry
United States of America,191149221,ferris state university,ferris state university,department of languages and literature
United States of America,191149221,ferris state university,ferris state university,department of physical sciences
United States of America,191429286,sam houston state university,sam houston state university,college of education
United States of America,191429286,sam houston state university,sam houston state university,college of humanities and social sciences
United States of America,191429286,sam houston state university,sam houston state university,college of sciences
United States of America,191429286,sam houston state university,sam houston state university,department of biological sciences
United States of America,191429286,sam houston state university,sam houston state university,department of chemistry
United States of America,191429286,sam houston state university,sam houston state university,department of health and kinesiology
United States of America,191429286,sam houston state university,sam houston state university,department of library science
United States of America,191429286,sam houston state university,sam houston state university,department of political science
United States of America,191429286,sam houston state university,sam houston state university,department of psychology and philosophy
United States of America,8248082,florida a m university,florida a m university,college of agriculture and food sciences
United States of America,8248082,florida a m university,florida a m university,college of social sciences arts and humanities
United States of America,8248082,florida a m university,florida a m university,department of sociology and criminal justice
United States of America,8248082,florida a m university,florida a m university,school of allied health sciences
United States of America,55769427,indiana university purdue university indianapolis,indiana university purdue university indianapolis,indiana university purdue university at indianapolis school of education
United States of America,55769427,indiana university purdue university indianapolis,indiana university purdue university indianapolis,indiana university purdue university at indianapolis school of journalism
United States of America,55769427,indiana university purdue university indianapolis,indiana university purdue university indianapolis,indiana university purdue university at indianapolis school of science
United States of America,55769427,indiana university purdue university indianapolis,indiana university purdue university indianapolis,indiana university school of social work
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of education,indiana university department of urban teacher education
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of education,indiana university department of urban education counseling leadership and policy studies
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of anesthesia
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of biochemistry and molecular biology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of family medicine
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of medical and molecular genetics
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of medicine
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of neurology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of ophthalmology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of pediatrics
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of psychiatry
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of radiation oncology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of radiology and imaging sciences
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of surgery
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of urology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of anatomy cell biology and physiology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of biostatistics and health data science
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of pharmacology and toxicology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of dermatology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of emergency medicine
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of neurological surgery
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of obstetrics and gynecology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of orthopaedic surgery
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of otolaryngology head and neck surgery
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of pathology and laboratory medicine
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of physical medicine and rehabilitation
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of medicine,indiana university department of microbiology and immunology
United States of America,55769427,indiana university purdue university indianapolis,purdue school of engineering and technology,purdue university department of biomedical engineering
United States of America,55769427,indiana university purdue university indianapolis,purdue school of engineering and technology,purdue university department of electrical and computer engineering
United States of America,55769427,indiana university purdue university indianapolis,purdue school of engineering and technology,purdue university department of mechanical and energy engineering
United States of America,55769427,indiana university purdue university indianapolis,purdue school of engineering and technology,purdue university department of computer information and graphics technology
United States of America,55769427,indiana university purdue university indianapolis,purdue school of engineering and technology,purdue university department of engineering technology
United States of America,55769427,indiana university purdue university indianapolis,purdue school of engineering and technology,purdue university department of music and arts technology
United States of America,55769427,indiana university purdue university indianapolis,purdue school of engineering and technology,purdue university department of technology leadership and communication
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of social work,indiana university department of labor studies
United States of America,55769427,indiana university purdue university indianapolis,indiana university richard m fairbanks school of public health,indiana university department of biostatistics
United States of America,55769427,indiana university purdue university indianapolis,indiana university richard m fairbanks school of public health,indiana university department of epidemiology
United States of America,55769427,indiana university purdue university indianapolis,indiana university richard m fairbanks school of public health,indiana university department of global health
United States of America,55769427,indiana university purdue university indianapolis,indiana university richard m fairbanks school of public health,indiana university department of health policy and management
United States of America,55769427,indiana university purdue university indianapolis,indiana university richard m fairbanks school of public health,indiana university department of social and behavioral sciences
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of health and human sciences,indiana university department of health sciences
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of health and human sciences,indiana university department of kinesiology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of health and human sciences,indiana university department of occupational therapy
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of health and human sciences,indiana university department of physical therapy
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of health and human sciences,indiana university department of tourism event and sport management
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of health and human sciences,indiana university department of nutrition and dietetics
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of health and human sciences,indiana university department of physician assistant studies
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of informatics and computing,indiana university department of library and information science
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of informatics and computing,indiana university department of biohealth informatics
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of informatics and computing,indiana university department of human centered computing
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of biomedical sciences and comprehensive care
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of endodontics
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of oral pathology medicine and radiology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of pediatric dentistry
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of prosthodontics
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of cariology operative dentistry and dental public health
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of oral and maxillofacial surgery and hospital dentistry
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of orthodontics and oral facial genetics
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of dentistry,indiana university department of periodontology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of economics
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of history
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of anthropology
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of communication studies
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of english
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of journalism and public relations
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of philosophy
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of political science
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of religious studies
United States of America,55769427,indiana university purdue university indianapolis,indiana university school of liberal arts,indiana university department of world languages and cultures
United States of America,55769427,indiana university purdue university indianapolis,purdue school of science,indiana university department of biology
United States of America,55769427,indiana university purdue university indianapolis,purdue school of science,purdue university department of earth sciences
United States of America,55769427,indiana university purdue university indianapolis,purdue school of science,purdue university department of chemistry and chemical biology
United States of America,55769427,indiana university purdue university indianapolis,purdue school of science,purdue university department of computer and information science
United States of America,55769427,indiana university purdue university indianapolis,purdue school of science,purdue university department of mathematical sciences
United States of America,55769427,indiana university purdue university indianapolis,purdue school of science,purdue university department of psychology
United States of America,106165777,university of central florida,university of central florida,department of biology
United States of America,106165777,university of central florida,university of central florida,department of electrical engineering and computer science
United States of America,106165777,university of central florida,university of central florida,department of english
United States of America,106165777,university of central florida,university of central florida,department of mathematics
United States of America,106165777,university of central florida,university of central florida,department of molecular biology and microbiology
United States of America,106165777,university of central florida,university of central florida,department of political science
United States of America,106165777,university of central florida,university of central florida,department of psychology
United States of America,106165777,university of central florida,university of central florida,department of public administration
United States of America,106165777,university of central florida,university of central florida,department of statistics
United States of America,106165777,university of central florida,university of central florida,school of social work
United States of America,106165777,university of central florida,university of central florida,school of visual arts and design
United States of America,106165777,university of central florida,university of central florida,rosen college of hospitality management
United States of America,189350637,francis marion university,francis marion university,college of liberal arts
United States of America,189350637,francis marion university,francis marion university,department of psychology
United States of America,46506128,westfield state university,westfield state university,department of english
United States of America,46506128,westfield state university,westfield state university,department of history
United States of America,46506128,westfield state university,westfield state university,department of psychology
United States of America,7863295,villanova university,villanova university,college of liberal arts and sciences
United States of America,7863295,villanova university,villanova university,department of romance languages and literatures
United States of America,7863295,villanova university,villanova university,department of biology
United States of America,7863295,villanova university,villanova university,department of psychology
United States of America,921990950,university of colorado denver,university of colorado denver,department of anesthesiology
United States of America,921990950,university of colorado denver,university of colorado denver,department of biochemistry and molecular genetics
United States of America,921990950,university of colorado denver,university of colorado denver,department of cell and developmental biology
United States of America,921990950,university of colorado denver,university of colorado denver,department of family medicine
United States of America,921990950,university of colorado denver,university of colorado denver,department of medicine
United States of America,921990950,university of colorado denver,university of colorado denver,department of neurology
United States of America,921990950,university of colorado denver,university of colorado denver,department of neurosurgery
United States of America,921990950,university of colorado denver,university of colorado denver,department of obstetrics and gynecology
United States of America,921990950,university of colorado denver,university of colorado denver,department of orthopaedics
United States of America,921990950,university of colorado denver,university of colorado denver,department of otolaryngology
United States of America,921990950,university of colorado denver,university of colorado denver,department of pathology
United States of America,921990950,university of colorado denver,university of colorado denver,university of colorado anschutz medical c us department of pediatrics
United States of America,921990950,university of colorado denver,university of colorado denver,department of physiology and biophysics
United States of America,921990950,university of colorado denver,university of colorado denver,department of psychiatry
United States of America,921990950,university of colorado denver,university of colorado denver,department of radiation oncology
United States of America,921990950,university of colorado denver,university of colorado denver,department of surgery
United States of America,921990950,university of colorado denver,university of colorado denver,college of architecture and planning
United States of America,921990950,university of colorado denver,university of colorado denver,college of liberal arts and sciences
United States of America,921990950,university of colorado denver,university of colorado denver,department of physics
United States of America,921990950,university of colorado denver,university of colorado denver,school of education and human development
United States of America,8606887,grand valley state university,grand valley state university,college of health professions
United States of America,8606887,grand valley state university,grand valley state university,college of liberal arts and sciences
United States of America,8606887,grand valley state university,grand valley state university,department of history
United States of America,8606887,grand valley state university,grand valley state university,department of psychology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,college of arts and sciences
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of african american studies
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of biochemistry and molecular genetics
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of biology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of biostatistics
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of cell developmental and integrative biology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of computer and information sciences
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of dermatology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of epidemiology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of health behavior
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of health care organization and policy
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of medicine
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of microbiology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of neurobiology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of pathology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of pediatrics
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of philosophy
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of physiology and biophysics
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of psychiatry and behavioral neurobiology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of psychology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,department of radiation oncology
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,school of education
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,school of health professions
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,school of public health
United States of America,32389192,university of alabama at birmingham,university of alabama at birmingham,university of alabama birmingham department of chemistry
United States of America,11874761,university of north florida,university of north florida,college of arts and sciences
United States of America,11874761,university of north florida,university of north florida,college of education and human services
United States of America,11874761,university of north florida,university of north florida,department of exceptional deaf and interpreter education
United States of America,11874761,university of north florida,university of north florida,department of psychology
United States of America,11874761,university of north florida,university of north florida,department of sociology and anthropology
United States of America,94339441,western kentucky university,western kentucky university,college of education and behavioral sciences
United States of America,94339441,western kentucky university,western kentucky university,college of health and human services
United States of America,94339441,western kentucky university,western kentucky university,department of biology
United States of America,94339441,western kentucky university,western kentucky university,department of history
United States of America,94339441,western kentucky university,western kentucky university,department of physics and astronomy
United States of America,94339441,western kentucky university,western kentucky university,department of public health
United States of America,94339441,western kentucky university,western kentucky university,department of sociology
United States of America,13511017,texas state university,texas state university,san marcos college of science and engineering
United States of America,13511017,texas state university,texas state university,college of applied arts
United States of America,13511017,texas state university,texas state university,emmett miriam mccoy college of business administration
United States of America,13511017,texas state university,texas state university,college of education
United States of America,13511017,texas state university,texas state university,college of fine arts and communication
United States of America,13511017,texas state university,texas state university,college of health professions
United States of America,13511017,texas state university,texas state university,college of liberal arts
United States of America,13511017,texas state university,texas state university,college of science and engineering
United States of America,13511017,texas state university,college of applied arts,agricultural sciences department
United States of America,13511017,texas state university,college of applied arts,school of criminal justice and criminology
United States of America,13511017,texas state university,college of applied arts,school of family and consumer sciences
United States of America,13511017,texas state university,college of applied arts,organization workforce and leadership studies department
United States of America,13511017,texas state university,college of applied arts,school of social work
United States of America,13511017,texas state university,emmett miriam mccoy college of business administration,accounting department
United States of America,13511017,texas state university,emmett miriam mccoy college of business administration,finance and economics department
United States of America,13511017,texas state university,emmett miriam mccoy college of business administration,computer information systems and quantitative methods department
United States of America,13511017,texas state university,emmett miriam mccoy college of business administration,management department
United States of America,13511017,texas state university,emmett miriam mccoy college of business administration,marketing department
United States of America,13511017,texas state university,college of education,counseling leadership adult education and school psychology
United States of America,13511017,texas state university,college of education,curriculum and instruction department
United States of America,13511017,texas state university,college of education,health and human performance department
United States of America,13511017,texas state university,college of fine arts and communication,school of art and design
United States of America,13511017,texas state university,college of fine arts and communication,communication studies department
United States of America,13511017,texas state university,college of fine arts and communication,school of journalism and mass communication
United States of America,13511017,texas state university,college of fine arts and communication,school of music
United States of America,13511017,texas state university,college of fine arts and communication,school of theatre dance film
United States of America,13511017,texas state university,college of health professions,communication disorders department
United States of America,13511017,texas state university,college of health professions,school of health administration
United States of America,13511017,texas state university,college of health professions,health informatics and information management department
United States of America,13511017,texas state university,college of health professions,st david s school of nursing
United States of America,13511017,texas state university,college of health professions,physical therapy department
United States of America,13511017,texas state university,college of health professions,radiation therapy department
United States of America,13511017,texas state university,college of health professions,respiratory care department
United States of America,13511017,texas state university,college of liberal arts,anthropology department
United States of America,13511017,texas state university,college of liberal arts,geography and environmental studies department
United States of America,13511017,texas state university,college of liberal arts,english department
United States of America,13511017,texas state university,college of liberal arts,history department
United States of America,13511017,texas state university,college of liberal arts,political science department
United States of America,13511017,texas state university,college of liberal arts,psychology department
United States of America,13511017,texas state university,college of liberal arts,world languages and literature department
United States of America,13511017,texas state university,college of liberal arts,philosophy department
United States of America,13511017,texas state university,college of science and engineering,biology department
United States of America,13511017,texas state university,college of science and engineering,chemistry and biochemistry department
United States of America,13511017,texas state university,college of science and engineering,computer science department
United States of America,13511017,texas state university,college of science and engineering,engineering technology department
United States of America,13511017,texas state university,college of science and engineering,physics department
United States of America,13511017,texas state university,college of science and engineering,ingram school of engineering
United States of America,1354457,colorado mesa university,colorado mesa university,department of biological sciences
United States of America,1354457,colorado mesa university,colorado mesa university,department of health sciences
United States of America,1354457,colorado mesa university,colorado mesa university,department of social and behavioral sciences
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,university of massachusetts at boston college of liberal arts
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,university of massachusetts at boston department of political science
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,university of massachusetts at boston department of psychology
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,university of massachusetts at boston department of sociology
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,college of education and human development
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,college of public and community service
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,college of science and mathematics
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,department of economics
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,department of leadership in education
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,department of public policy and public affairs
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,school for the environment
United States of America,33434090,university of massachusetts boston,university of massachusetts boston,department of history
United States of America,123127086,north carolina central university,north carolina central university,college of arts and sciences
United States of America,123127086,north carolina central university,north carolina central university,college of behavioral and social sciences
United States of America,123127086,north carolina central university,north carolina central university,department of public administration
United States of America,123127086,north carolina central university,north carolina central university,school of library and information sciences
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of anesthesiology and perioperative medicine
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of biochemistry and molecular biology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of biostatistics
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of cancer biology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of epidemiology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of experimental radiation oncology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of experimental therapeutics
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,department of gastrointestinal medical oncology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of genetics
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of genitourinary medical oncology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of gynecologic oncology and reproductive medicine
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of immunology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of investigational cancer therapeutics
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of leukemia
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of lymphoma and myeloma
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of neuro oncology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of neurosurgery
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of pathology
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of radiation physics
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of thoracic and cardiovascular surgery
United States of America,1343551460,university of texas md anderson cancer center,university of texas md anderson cancer center,university of texas m d anderson cancer center department of thoracic head and neck medical oncology
United States of America,172980758,kennesaw state university,kennesaw state university,department of biology and physics
United States of America,172980758,kennesaw state university,kennesaw state university,department of mathematics and statistics
United States of America,172980758,kennesaw state university,kennesaw state university,department of political science and international affairs
United States of America,1925986,loyola university chicago,loyola university chicago,college of arts and sciences
United States of America,1925986,loyola university chicago,loyola university chicago,department of biology
United States of America,1925986,loyola university chicago,loyola university chicago,department of chemistry and biochemistry
United States of America,1925986,loyola university chicago,loyola university chicago,department of english
